input,prompt,response
Alligator|Axe|Lawn Mower,Answer using only one word - Axe or Lawn Mower and not Alligator. Which is more similar in semantic meaning to Alligator?,Axe
Salamander|Boa python|Crocodile,Answer using only one word - Boa python or Crocodile and not Salamander. Which is more similar in semantic meaning to Salamander?,Boa
Snake|Blindworm|Spanner,Answer using only one word - Blindworm or Spanner and not Snake. Which is more similar in semantic meaning to Snake?,Blindworm
Turtle|Gecko|Oil can,Answer using only one word - Gecko or Oil can and not Turtle. Which is more similar in semantic meaning to Turtle?,Gecko
Nail|Crocodile|Screwdriver,Answer using only one word - Crocodile or Screwdriver and not Nail. Which is more similar in semantic meaning to Nail?,Screwdriver
Saw|Nail|Turtle,Answer using only one word - Nail or Turtle and not Saw. Which is more similar in semantic meaning to Saw?,Nail
Tortoise|Oil can|Paint brush,Answer using only one word - Oil can or Paint brush and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Paint brush
Salamander|Gecko|Spanner,Answer using only one word - Gecko or Spanner and not Salamander. Which is more similar in semantic meaning to Salamander?,Gecko
Axe|Alligator|Boa python,Answer using only one word - Alligator or Boa python and not Axe. Which is more similar in semantic meaning to Axe?,Alligator
Snake|Caiman|Oil can,Answer using only one word - Caiman or Oil can and not Snake. Which is more similar in semantic meaning to Snake?,Caiman
Nail|Gecko|Spanner,Answer using only one word - Gecko or Spanner and not Nail. Which is more similar in semantic meaning to Nail?,Spanner
Boa python|Nail|Toad,Answer using only one word - Nail or Toad and not Boa python. Which is more similar in semantic meaning to Boa python?,Nail
Salamander|Axe|Paint brush,Answer using only one word - Axe or Paint brush and not Salamander. Which is more similar in semantic meaning to Salamander?,Axe
Shovel|Alligator|Tortoise,Answer using only one word - Alligator or Tortoise and not Shovel. Which is more similar in semantic meaning to Shovel?,Alligator
Chameleon|Caiman|Vacuum,Answer using only one word - Caiman or Vacuum and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Caiman
Lawn Mower|Dinosaur|Toad,Answer using only one word - Dinosaur or Toad and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Dinosaur
Blindworm|Anvil|Grinding disk,Answer using only one word - Anvil or Grinding disk and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Anvil
Dinosaur|Grinding disk|Knife,Answer using only one word - Grinding disk or Knife and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Knife
Tortoise|Shovel|Toad,Answer using only one word - Shovel or Toad and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Shovel
Caiman|Grinding disk|Snake,Answer using only one word - Grinding disk or Snake and not Caiman. Which is more similar in semantic meaning to Caiman?,Snake
Dinosaur|Lizard|Nail,Answer using only one word - Lizard or Nail and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Lizard
Vacuum|Salamander|Spanner,Answer using only one word - Salamander or Spanner and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Salamander
Grinding disk|Boa python|Gecko,Answer using only one word - Boa python or Gecko and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Boa
Snake|Chisel|Cobra,Answer using only one word - Chisel or Cobra and not Snake. Which is more similar in semantic meaning to Snake?,Cobra
Saw|Chisel|Spanner,Answer using only one word - Chisel or Spanner and not Saw. Which is more similar in semantic meaning to Saw?,Chisel
Crocodile|Nail|Paint brush,Answer using only one word - Nail or Paint brush and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Nail
Blindworm|Oil can|Paint brush,Answer using only one word - Oil can or Paint brush and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Neither
Nail|Chameleon|Turtle,Answer using only one word - Chameleon or Turtle and not Nail. Which is more similar in semantic meaning to Nail?,Chameleon
Nail|Blindworm|Crocodile,Answer using only one word - Blindworm or Crocodile and not Nail. Which is more similar in semantic meaning to Nail?,Crocodile
Hammer|Cobra|Toad,Answer using only one word - Cobra or Toad and not Hammer. Which is more similar in semantic meaning to Hammer?,Cobra
Cobra|Gecko|Turtle,Answer using only one word - Gecko or Turtle and not Cobra. Which is more similar in semantic meaning to Cobra?,Gecko
Tortoise|Axe|Blindworm,Answer using only one word - Axe or Blindworm and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Axe
Axe|Hammer|Vacuum,Answer using only one word - Hammer or Vacuum and not Axe. Which is more similar in semantic meaning to Axe?,Axe
Snake|Oil can|Salamander,Answer using only one word - Oil can or Salamander and not Snake. Which is more similar in semantic meaning to Snake?,Salamander
Nail|Chisel|Vacuum,Answer using only one word - Chisel or Vacuum and not Nail. Which is more similar in semantic meaning to Nail?,Chisel
Vacuum|Axe|Crocodile,Answer using only one word - Axe or Crocodile and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Axe
Turtle|Gecko|Lizard,Answer using only one word - Gecko or Lizard and not Turtle. Which is more similar in semantic meaning to Turtle?,Lizard
Tortoise|Crocodile|Salamander,Answer using only one word - Crocodile or Salamander and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Crocodile
Paint brush|Grinding disk|Shovel,Answer using only one word - Grinding disk or Shovel and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Shovel
Hammer|Axe|Spanner,Answer using only one word - Axe or Spanner and not Hammer. Which is more similar in semantic meaning to Hammer?,Axe
Hammer|Crocodile|Paint brush,Answer using only one word - Crocodile or Paint brush and not Hammer. Which is more similar in semantic meaning to Hammer?,Crocodile
Toad|Knife|Shovel,Answer using only one word - Knife or Shovel and not Toad. Which is more similar in semantic meaning to Toad?,Knife
Shovel|Axe|Dinosaur,Answer using only one word - Axe or Dinosaur and not Shovel. Which is more similar in semantic meaning to Shovel?,Axe
Anvil|Grinding disk|Salamander,Answer using only one word - Grinding disk or Salamander and not Anvil. Which is more similar in semantic meaning to Anvil?,Salamander
Alligator|Hammer|Spanner,Answer using only one word - Hammer or Spanner and not Alligator. Which is more similar in semantic meaning to Alligator?,Spanner
Turtle|Nail|Paint brush,Answer using only one word - Nail or Paint brush and not Turtle. Which is more similar in semantic meaning to Turtle?,Paint brush
Paint brush|Chameleon|Crocodile,Answer using only one word - Chameleon or Crocodile and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Chameleon
Spanner|Nail|Saw,Answer using only one word - Nail or Saw and not Spanner. Which is more similar in semantic meaning to Spanner?,Spanner
Dinosaur|Cobra|Turtle,Answer using only one word - Cobra or Turtle and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Cobra
Nail|Dinosaur|Spanner,Answer using only one word - Dinosaur or Spanner and not Nail. Which is more similar in semantic meaning to Nail?,Spanner
Dinosaur|Cobra|Snake,Answer using only one word - Cobra or Snake and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Snake
Chameleon|Alligator|Axe,Answer using only one word - Alligator or Axe and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Alligator
Turtle|Paint brush|Saw,Answer using only one word - Paint brush or Saw and not Turtle. Which is more similar in semantic meaning to Turtle?,Paint
Lawn Mower|Nail|Shovel,Answer using only one word - Nail or Shovel and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Shovel
Gecko|Spanner|Vacuum,Answer using only one word - Spanner or Vacuum and not Gecko. Which is more similar in semantic meaning to Gecko?,Spanner
Axe|Cobra|Nail,Answer using only one word - Cobra or Nail and not Axe. Which is more similar in semantic meaning to Axe?,Axe
Shovel|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Shovel. Which is more similar in semantic meaning to Shovel?,Alligator
Knife|Lizard|Salamander,Answer using only one word - Lizard or Salamander and not Knife. Which is more similar in semantic meaning to Knife?,Salamander
Shovel|Anvil|Hammer,Answer using only one word - Anvil or Hammer and not Shovel. Which is more similar in semantic meaning to Shovel?,Hammer
Oil can|Dinosaur|Paint brush,Answer using only one word - Dinosaur or Paint brush and not Oil can. Which is more similar in semantic meaning to Oil can?,Dinosaur
Saw|Screwdriver|Tortoise,Answer using only one word - Screwdriver or Tortoise and not Saw. Which is more similar in semantic meaning to Saw?,Screwdriver
Lawn Mower|Alligator|Toad,Answer using only one word - Alligator or Toad and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Alligator
Paint brush|Axe|Gecko,Answer using only one word - Axe or Gecko and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Axe
Alligator|Gecko|Tortoise,Answer using only one word - Gecko or Tortoise and not Alligator. Which is more similar in semantic meaning to Alligator?,Gecko
Screwdriver|Paint brush|Turtle,Answer using only one word - Paint brush or Turtle and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Paint brush
Gecko|Shovel|Turtle,Answer using only one word - Shovel or Turtle and not Gecko. Which is more similar in semantic meaning to Gecko?,Turtle
Chameleon|Axe|Knife,Answer using only one word - Axe or Knife and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Axe
Salamander|Cobra|Crocodile,Answer using only one word - Cobra or Crocodile and not Salamander. Which is more similar in semantic meaning to Salamander?,Cobra
Dinosaur|Lizard|Screwdriver,Answer using only one word - Lizard or Screwdriver and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Lizard
Chisel|Anvil|Dinosaur,Answer using only one word - Anvil or Dinosaur and not Chisel. Which is more similar in semantic meaning to Chisel?,Anvil
Vacuum|Dinosaur|Nail,Answer using only one word - Dinosaur or Nail and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Dinosaur
Cobra|Blindworm|Dinosaur,Answer using only one word - Blindworm or Dinosaur and not Cobra. Which is more similar in semantic meaning to Cobra?,Blindworm
Salamander|Chameleon|Turtle,Answer using only one word - Chameleon or Turtle and not Salamander. Which is more similar in semantic meaning to Salamander?,Chameleon
Snake|Tortoise|Turtle,Answer using only one word - Tortoise or Turtle and not Snake. Which is more similar in semantic meaning to Snake?,Turtle
Caiman|Chameleon|Gecko,Answer using only one word - Chameleon or Gecko and not Caiman. Which is more similar in semantic meaning to Caiman?,Chameleon
Toad|Boa python|Dinosaur,Answer using only one word - Boa python or Dinosaur and not Toad. Which is more similar in semantic meaning to Toad?,Dinosaur
Chisel|Shovel|Snake,Answer using only one word - Shovel or Snake and not Chisel. Which is more similar in semantic meaning to Chisel?,Shovel
Blindworm|Knife|Tortoise,Answer using only one word - Knife or Tortoise and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Tortoise
Oil can|Saw|Tortoise,Answer using only one word - Saw or Tortoise and not Oil can. Which is more similar in semantic meaning to Oil can?,Tortoise
Hammer|Boa python|Cobra,Answer using only one word - Boa python or Cobra and not Hammer. Which is more similar in semantic meaning to Hammer?,Cobra
Grinding disk|Toad|Turtle,Answer using only one word - Toad or Turtle and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Turtle
Nail|Hammer|Paint brush,Answer using only one word - Hammer or Paint brush and not Nail. Which is more similar in semantic meaning to Nail?,Hammer
Hammer|Oil can|Shovel,Answer using only one word - Oil can or Shovel and not Hammer. Which is more similar in semantic meaning to Hammer?,Shovel
Tortoise|Boa python|Chisel,Answer using only one word - Boa python or Chisel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Boa
Turtle|Chameleon|Saw,Answer using only one word - Chameleon or Saw and not Turtle. Which is more similar in semantic meaning to Turtle?,Chameleon
Turtle|Anvil|Axe,Answer using only one word - Anvil or Axe and not Turtle. Which is more similar in semantic meaning to Turtle?,Axe
Blindworm|Oil can|Spanner,Answer using only one word - Oil can or Spanner and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Spanner
Saw|Knife|Nail,Answer using only one word - Knife or Nail and not Saw. Which is more similar in semantic meaning to Saw?,Knife
Anvil|Chameleon|Lizard,Answer using only one word - Chameleon or Lizard and not Anvil. Which is more similar in semantic meaning to Anvil?,Lizard
Saw|Anvil|Oil can,Answer using only one word - Anvil or Oil can and not Saw. Which is more similar in semantic meaning to Saw?,Anvil
Screwdriver|Hammer|Snake,Answer using only one word - Hammer or Snake and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Hammer
Dinosaur|Cobra|Oil can,Answer using only one word - Cobra or Oil can and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Cobra
Blindworm|Dinosaur|Shovel,Answer using only one word - Dinosaur or Shovel and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Dinosaur
Knife|Grinding disk|Paint brush,Answer using only one word - Grinding disk or Paint brush and not Knife. Which is more similar in semantic meaning to Knife?,Grinding
Snake|Caiman|Crocodile,Answer using only one word - Caiman or Crocodile and not Snake. Which is more similar in semantic meaning to Snake?,Caiman
Tortoise|Caiman|Turtle,Answer using only one word - Caiman or Turtle and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Caiman
Grinding disk|Caiman|Toad,Answer using only one word - Caiman or Toad and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Caiman
Screwdriver|Tortoise|Vacuum,Answer using only one word - Tortoise or Vacuum and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Tortoise
Knife|Lizard|Vacuum,Answer using only one word - Lizard or Vacuum and not Knife. Which is more similar in semantic meaning to Knife?,Lizard
Caiman|Crocodile|Dinosaur,Answer using only one word - Crocodile or Dinosaur and not Caiman. Which is more similar in semantic meaning to Caiman?,Caiman
Vacuum|Dinosaur|Hammer,Answer using only one word - Dinosaur or Hammer and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Dinosaur
Blindworm|Chisel|Screwdriver,Answer using only one word - Chisel or Screwdriver and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Screwdriver
Tortoise|Chisel|Knife,Answer using only one word - Chisel or Knife and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Chisel
Dinosaur|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Dinosaur. Which is more similar in semantic meaning to Dinosaur?,Turtle
Turtle|Gecko|Toad,Answer using only one word - Gecko or Toad and not Turtle. Which is more similar in semantic meaning to Turtle?,Gecko
Nail|Chameleon|Spanner,Answer using only one word - Chameleon or Spanner and not Nail. Which is more similar in semantic meaning to Nail?,Spanner
Axe|Grinding disk|Toad,Answer using only one word - Grinding disk or Toad and not Axe. Which is more similar in semantic meaning to Axe?,Grinding
Blindworm|Hammer|Toad,Answer using only one word - Hammer or Toad and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Hammer
Salamander|Knife|Saw,Answer using only one word - Knife or Saw and not Salamander. Which is more similar in semantic meaning to Salamander?,Salamander
Knife|Cobra|Nail,Answer using only one word - Cobra or Nail and not Knife. Which is more similar in semantic meaning to Knife?,Cobra
Paint brush|Knife|Vacuum,Answer using only one word - Knife or Vacuum and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Knife
Vacuum|Lawn Mower|Shovel,Answer using only one word - Lawn Mower or Shovel and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Shovel
Knife|Boa python|Nail,Answer using only one word - Boa python or Nail and not Knife. Which is more similar in semantic meaning to Knife?,Boa
Lizard|Chameleon|Crocodile,Answer using only one word - Chameleon or Crocodile and not Lizard. Which is more similar in semantic meaning to Lizard?,Chameleon
Chameleon|Boa python|Vacuum,Answer using only one word - Boa python or Vacuum and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Vacuum
Lawn Mower|Alligator|Nail,Answer using only one word - Alligator or Nail and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Alligator
Spanner|Axe|Lizard,Answer using only one word - Axe or Lizard and not Spanner. Which is more similar in semantic meaning to Spanner?,Lizard
Crocodile|Boa python|Paint brush,Answer using only one word - Boa python or Paint brush and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Python
Anvil|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Anvil. Which is more similar in semantic meaning to Anvil?,Tortoise
Cobra|Nail|Screwdriver,Answer using only one word - Nail or Screwdriver and not Cobra. Which is more similar in semantic meaning to Cobra?,Screwdriver
Spanner|Screwdriver|Tortoise,Answer using only one word - Screwdriver or Tortoise and not Spanner. Which is more similar in semantic meaning to Spanner?,Screwdriver
Anvil|Cobra|Knife,Answer using only one word - Cobra or Knife and not Anvil. Which is more similar in semantic meaning to Anvil?,Cobra
Screwdriver|Knife|Shovel,Answer using only one word - Knife or Shovel and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Knife
Blindworm|Saw|Turtle,Answer using only one word - Saw or Turtle and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Turtle
Vacuum|Alligator|Nail,Answer using only one word - Alligator or Nail and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Alligator
Cobra|Boa python|Tortoise,Answer using only one word - Boa python or Tortoise and not Cobra. Which is more similar in semantic meaning to Cobra?,Python
Shovel|Paint brush|Toad,Answer using only one word - Paint brush or Toad and not Shovel. Which is more similar in semantic meaning to Shovel?,Paint brush
Hammer|Gecko|Vacuum,Answer using only one word - Gecko or Vacuum and not Hammer. Which is more similar in semantic meaning to Hammer?,Vacuum
Paint brush|Nail|Tortoise,Answer using only one word - Nail or Tortoise and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Tortoise
Toad|Alligator|Saw,Answer using only one word - Alligator or Saw and not Toad. Which is more similar in semantic meaning to Toad?,Alligator
Alligator|Crocodile|Snake,Answer using only one word - Crocodile or Snake and not Alligator. Which is more similar in semantic meaning to Alligator?,Crocodile
Spanner|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Spanner. Which is more similar in semantic meaning to Spanner?,Lawn Mower
Nail|Alligator|Anvil,Answer using only one word - Alligator or Anvil and not Nail. Which is more similar in semantic meaning to Nail?,Anvil
Alligator|Chisel|Saw,Answer using only one word - Chisel or Saw and not Alligator. Which is more similar in semantic meaning to Alligator?,Saw
Blindworm|Anvil|Tortoise,Answer using only one word - Anvil or Tortoise and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Tortoise
Gecko|Caiman|Lawn Mower,Answer using only one word - Caiman or Lawn Mower and not Gecko. Which is more similar in semantic meaning to Gecko?,Caiman
Lawn Mower|Blindworm|Boa python,Answer using only one word - Blindworm or Boa python and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Blindworm
Anvil|Axe|Shovel,Answer using only one word - Axe or Shovel and not Anvil. Which is more similar in semantic meaning to Anvil?,Axe
Crocodile|Axe|Knife,Answer using only one word - Axe or Knife and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Axe
Nail|Boa python|Saw,Answer using only one word - Boa python or Saw and not Nail. Which is more similar in semantic meaning to Nail?,Saw
Vacuum|Nail|Turtle,Answer using only one word - Nail or Turtle and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Nail
Vacuum|Alligator|Toad,Answer using only one word - Alligator or Toad and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Alligator
Turtle|Chisel|Dinosaur,Answer using only one word - Chisel or Dinosaur and not Turtle. Which is more similar in semantic meaning to Turtle?,Dinosaur
Turtle|Blindworm|Nail,Answer using only one word - Blindworm or Nail and not Turtle. Which is more similar in semantic meaning to Turtle?,Blindworm
Anvil|Caiman|Shovel,Answer using only one word - Caiman or Shovel and not Anvil. Which is more similar in semantic meaning to Anvil?,Caiman
Salamander|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Salamander. Which is more similar in semantic meaning to Salamander?,Turtle
Tortoise|Lawn Mower|Lizard,Answer using only one word - Lawn Mower or Lizard and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Lawn Mower
Hammer|Nail|Saw,Answer using only one word - Nail or Saw and not Hammer. Which is more similar in semantic meaning to Hammer?,Saw
Lizard|Gecko|Nail,Answer using only one word - Gecko or Nail and not Lizard. Which is more similar in semantic meaning to Lizard?,Gecko
Lizard|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Lizard. Which is more similar in semantic meaning to Lizard?,Anvil
Saw|Paint brush|Toad,Answer using only one word - Paint brush or Toad and not Saw. Which is more similar in semantic meaning to Saw?,Paint brush
Paint brush|Anvil|Axe,Answer using only one word - Anvil or Axe and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Axe
Chisel|Caiman|Screwdriver,Answer using only one word - Caiman or Screwdriver and not Chisel. Which is more similar in semantic meaning to Chisel?,Caiman
Salamander|Saw|Snake,Answer using only one word - Saw or Snake and not Salamander. Which is more similar in semantic meaning to Salamander?,Salamander
Blindworm|Anvil|Caiman,Answer using only one word - Anvil or Caiman and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Anvil
Blindworm|Dinosaur|Salamander,Answer using only one word - Dinosaur or Salamander and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Salamander
Boa python|Caiman|Hammer,Answer using only one word - Caiman or Hammer and not Boa python. Which is more similar in semantic meaning to Boa python?,Caiman
Anvil|Grinding disk|Lizard,Answer using only one word - Grinding disk or Lizard and not Anvil. Which is more similar in semantic meaning to Anvil?,Grinding
Vacuum|Nail|Salamander,Answer using only one word - Nail or Salamander and not Vacuum. Which is more similar in semantic meaning to Vacuum?,Salamander
Shovel|Caiman|Paint brush,Answer using only one word - Caiman or Paint brush and not Shovel. Which is more similar in semantic meaning to Shovel?,Caiman
Alligator|Anvil|Knife,Answer using only one word - Anvil or Knife and not Alligator. Which is more similar in semantic meaning to Alligator?,Anvil
Axe|Boa python|Lawn Mower,Answer using only one word - Boa python or Lawn Mower and not Axe. Which is more similar in semantic meaning to Axe?,Boa
Lizard|Gecko|Grinding disk,Answer using only one word - Gecko or Grinding disk and not Lizard. Which is more similar in semantic meaning to Lizard?,Gecko
Grinding disk|Lizard|Paint brush,Answer using only one word - Lizard or Paint brush and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Lizard
Shovel|Alligator|Gecko,Answer using only one word - Alligator or Gecko and not Shovel. Which is more similar in semantic meaning to Shovel?,Alligator
Gecko|Alligator|Snake,Answer using only one word - Alligator or Snake and not Gecko. Which is more similar in semantic meaning to Gecko?,Alligator
Oil can|Cobra|Shovel,Answer using only one word - Cobra or Shovel and not Oil can. Which is more similar in semantic meaning to Oil can?,Shovel
Snake|Lawn Mower|Oil can,Answer using only one word - Lawn Mower or Oil can and not Snake. Which is more similar in semantic meaning to Snake?,Lawn Mower
Salamander|Hammer|Nail,Answer using only one word - Hammer or Nail and not Salamander. Which is more similar in semantic meaning to Salamander?,Nail
Hammer|Chisel|Lawn Mower,Answer using only one word - Chisel or Lawn Mower and not Hammer. Which is more similar in semantic meaning to Hammer?,Chisel
Shovel|Axe|Lizard,Answer using only one word - Axe or Lizard and not Shovel. Which is more similar in semantic meaning to Shovel?,Axe
Axe|Dinosaur|Hammer,Answer using only one word - Dinosaur or Hammer and not Axe. Which is more similar in semantic meaning to Axe?,Axe
Saw|Crocodile|Screwdriver,Answer using only one word - Crocodile or Screwdriver and not Saw. Which is more similar in semantic meaning to Saw?,Crocodile
Toad|Oil can|Tortoise,Answer using only one word - Oil can or Tortoise and not Toad. Which is more similar in semantic meaning to Toad?,Tortoise
Grinding disk|Lizard|Tortoise,Answer using only one word - Lizard or Tortoise and not Grinding disk. Which is more similar in semantic meaning to Grinding disk?,Lizard
Paint brush|Cobra|Vacuum,Answer using only one word - Cobra or Vacuum and not Paint brush. Which is more similar in semantic meaning to Paint brush?,Cobra
Oil can|Axe|Salamander,Answer using only one word - Axe or Salamander and not Oil can. Which is more similar in semantic meaning to Oil can?,Salamander
Oil can|Blindworm|Paint brush,Answer using only one word - Blindworm or Paint brush and not Oil can. Which is more similar in semantic meaning to Oil can?,Blindworm
Nail|Axe|Salamander,Answer using only one word - Axe or Salamander and not Nail. Which is more similar in semantic meaning to Nail?,Axe
Lawn Mower|Gecko|Nail,Answer using only one word - Gecko or Nail and not Lawn Mower. Which is more similar in semantic meaning to Lawn Mower?,Gecko
Snake|Oil can|Saw,Answer using only one word - Oil can or Saw and not Snake. Which is more similar in semantic meaning to Snake?,Saw
Tortoise|Chameleon|Salamander,Answer using only one word - Chameleon or Salamander and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Salamander
Crocodile|Chisel|Turtle,Answer using only one word - Chisel or Turtle and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Turtle
Oil can|Gecko|Grinding disk,Answer using only one word - Gecko or Grinding disk and not Oil can. Which is more similar in semantic meaning to Oil can?,Grinding disk
Gecko|Blindworm|Oil can,Answer using only one word - Blindworm or Oil can and not Gecko. Which is more similar in semantic meaning to Gecko?,Blindworm
Screwdriver|Chameleon|Cobra,Answer using only one word - Chameleon or Cobra and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Chameleon
Chameleon|Axe|Dinosaur,Answer using only one word - Axe or Dinosaur and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Dinosaur
Caiman|Hammer|Knife,Answer using only one word - Hammer or Knife and not Caiman. Which is more similar in semantic meaning to Caiman?,Knife
Caiman|Chameleon|Vacuum,Answer using only one word - Chameleon or Vacuum and not Caiman. Which is more similar in semantic meaning to Caiman?,Vacuum
Anvil|Boa python|Spanner,Answer using only one word - Boa python or Spanner and not Anvil. Which is more similar in semantic meaning to Anvil?,Boa
Knife|Blindworm|Snake,Answer using only one word - Blindworm or Snake and not Knife. Which is more similar in semantic meaning to Knife?,Snake
Crocodile|Oil can|Screwdriver,Answer using only one word - Oil can or Screwdriver and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Screwdriver
Anvil|Grinding disk|Spanner,Answer using only one word - Grinding disk or Spanner and not Anvil. Which is more similar in semantic meaning to Anvil?,Spanner
Alligator|Dinosaur|Gecko,Answer using only one word - Dinosaur or Gecko and not Alligator. Which is more similar in semantic meaning to Alligator?,Dinosaur
Chameleon|Axe|Boa python,Answer using only one word - Axe or Boa python and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Axe
Spanner|Alligator|Turtle,Answer using only one word - Alligator or Turtle and not Spanner. Which is more similar in semantic meaning to Spanner?,Alligator
Blindworm|Grinding disk|Turtle,Answer using only one word - Grinding disk or Turtle and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Turtle
Lizard|Axe|Crocodile,Answer using only one word - Axe or Crocodile and not Lizard. Which is more similar in semantic meaning to Lizard?,Axe
Boa python|Chameleon|Oil can,Answer using only one word - Chameleon or Oil can and not Boa python. Which is more similar in semantic meaning to Boa python?,Chameleon
Oil can|Boa python|Chameleon,Answer using only one word - Boa python or Chameleon and not Oil can. Which is more similar in semantic meaning to Oil can?,Chameleon
Chameleon|Screwdriver|Turtle,Answer using only one word - Screwdriver or Turtle and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Screwdriver
Snake|Anvil|Shovel,Answer using only one word - Anvil or Shovel and not Snake. Which is more similar in semantic meaning to Snake?,Shovel
Anvil|Grinding disk|Paint brush,Answer using only one word - Grinding disk or Paint brush and not Anvil. Which is more similar in semantic meaning to Anvil?,Grinding
Snake|Chameleon|Turtle,Answer using only one word - Chameleon or Turtle and not Snake. Which is more similar in semantic meaning to Snake?,Chameleon
Tortoise|Nail|Shovel,Answer using only one word - Nail or Shovel and not Tortoise. Which is more similar in semantic meaning to Tortoise?,Shovel
Anvil|Chisel|Gecko,Answer using only one word - Chisel or Gecko and not Anvil. Which is more similar in semantic meaning to Anvil?,Chisel
Blindworm|Nail|Salamander,Answer using only one word - Nail or Salamander and not Blindworm. Which is more similar in semantic meaning to Blindworm?,Salamander
Axe|Chameleon|Gecko,Answer using only one word - Chameleon or Gecko and not Axe. Which is more similar in semantic meaning to Axe?,Chameleon
Screwdriver|Alligator|Axe,Answer using only one word - Alligator or Axe and not Screwdriver. Which is more similar in semantic meaning to Screwdriver?,Alligator
Chameleon|Lawn Mower|Toad,Answer using only one word - Lawn Mower or Toad and not Chameleon. Which is more similar in semantic meaning to Chameleon?,Lawn Mower
Crocodile|Saw|Shovel,Answer using only one word - Saw or Shovel and not Crocodile. Which is more similar in semantic meaning to Crocodile?,Shovel
